project,class,method,methodDescription,line,mutator,description,sourceFile,coveringTests,pit_status,mutant_id
commons-dbutils,org.apache.commons.dbutils.AbstractQueryRunner,fillStatementWithBean,(Ljava/sql/PreparedStatement;Ljava/lang/Object;[Ljava/beans/PropertyDescriptor;)V,438,VoidMethodCallMutator,removed call to org/apache/commons/dbutils/AbstractQueryRunner::fillStatement,AbstractQueryRunner.java,org.apache.commons.dbutils.QueryRunnerTest.testFillStatementWithBean(org.apache.commons.dbutils.QueryRunnerTest),SURVIVED,ad860e7beb92
commons-dbutils,org.apache.commons.dbutils.AbstractQueryRunner,fillStatementWithBean,(Ljava/sql/PreparedStatement;Ljava/lang/Object;[Ljava/beans/PropertyDescriptor;)V,420,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,AbstractQueryRunner.java,org.apache.commons.dbutils.QueryRunnerTest.testFillStatementWithBean(org.apache.commons.dbutils.QueryRunnerTest),SURVIVED,a963ffbba0e3
commons-dbutils,org.apache.commons.dbutils.AbstractQueryRunner,fillStatementWithBean,(Ljava/sql/PreparedStatement;Ljava/lang/Object;[Ljava/beans/PropertyDescriptor;)V,416,ConditionalsBoundaryMutator,changed conditional boundary,AbstractQueryRunner.java,org.apache.commons.dbutils.QueryRunnerTest.testFillStatementWithBean(org.apache.commons.dbutils.QueryRunnerTest),KILLED,31ff5ad9d5ef
commons-dbutils,org.apache.commons.dbutils.AbstractQueryRunner,fillStatementWithBean,(Ljava/sql/PreparedStatement;Ljava/lang/Object;[Ljava/beans/PropertyDescriptor;)V,416,RemoveConditionalMutator_ORDER_IF,removed conditional - replaced comparison check with true,AbstractQueryRunner.java,org.apache.commons.dbutils.QueryRunnerTest.testFillStatementWithBean(org.apache.commons.dbutils.QueryRunnerTest),KILLED,97a4e4a124c7
commons-dbutils,org.apache.commons.dbutils.AbstractQueryRunner,fillStatementWithBean,(Ljava/sql/PreparedStatement;Ljava/lang/Object;[Ljava/beans/PropertyDescriptor;)V,420,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,AbstractQueryRunner.java,org.apache.commons.dbutils.QueryRunnerTest.testFillStatementWithBean(org.apache.commons.dbutils.QueryRunnerTest),KILLED,3aad61ff42fe
commons-dbutils,org.apache.commons.dbutils.AbstractQueryRunner,fillStatementWithBean,(Ljava/sql/PreparedStatement;Ljava/lang/Object;[Ljava/lang/String;)V,467,RemoveConditionalMutator_ORDER_IF,removed conditional - replaced comparison check with true,AbstractQueryRunner.java,org.apache.commons.dbutils.QueryRunnerTest.testFillStatementWithBeanNullNames(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testFillStatementWithBean(org.apache.commons.dbutils.QueryRunnerTest),KILLED,1de27bea66f4
commons-dbutils,org.apache.commons.dbutils.AbstractQueryRunner,fillStatementWithBean,(Ljava/sql/PreparedStatement;Ljava/lang/Object;[Ljava/lang/String;)V,474,ConditionalsBoundaryMutator,changed conditional boundary,AbstractQueryRunner.java,org.apache.commons.dbutils.QueryRunnerTest.testFillStatementWithBeanNullNames(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testFillStatementWithBean(org.apache.commons.dbutils.QueryRunnerTest),SURVIVED,f3eb1f8afcd2
commons-dbutils,org.apache.commons.dbutils.AbstractQueryRunner,fillStatementWithBean,(Ljava/sql/PreparedStatement;Ljava/lang/Object;[Ljava/lang/String;)V,482,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,AbstractQueryRunner.java,org.apache.commons.dbutils.QueryRunnerTest.testFillStatementWithBeanNullNames(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testFillStatementWithBean(org.apache.commons.dbutils.QueryRunnerTest),KILLED,1ef1d24db5c9
commons-dbutils,org.apache.commons.dbutils.AbstractQueryRunner,fillStatementWithBean,(Ljava/sql/PreparedStatement;Ljava/lang/Object;[Ljava/lang/String;)V,474,RemoveConditionalMutator_ORDER_IF,removed conditional - replaced comparison check with true,AbstractQueryRunner.java,org.apache.commons.dbutils.QueryRunnerTest.testFillStatementWithBeanNullNames(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testFillStatementWithBean(org.apache.commons.dbutils.QueryRunnerTest),SURVIVED,93ad606ddf87
commons-dbutils,org.apache.commons.dbutils.AbstractQueryRunner,fillStatementWithBean,(Ljava/sql/PreparedStatement;Ljava/lang/Object;[Ljava/lang/String;)V,467,ConditionalsBoundaryMutator,changed conditional boundary,AbstractQueryRunner.java,org.apache.commons.dbutils.QueryRunnerTest.testFillStatementWithBeanNullNames(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testFillStatementWithBean(org.apache.commons.dbutils.QueryRunnerTest),KILLED,bc56968c64ea
commons-dbutils,org.apache.commons.dbutils.AbstractQueryRunner,rethrow,(Ljava/sql/SQLException;Ljava/lang/String;[Ljava/lang/Object;)V,520,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,AbstractQueryRunner.java,org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooManyParamsQuery(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsBatch(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooFewParamsBatch(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooManyParamsBatch(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooManyParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNullHandlerExecute(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooFewParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsQuery(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsExecuteWithResultSet(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNoParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooFewParamsQuery(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsExecute(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsBatch(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNoParamsQuery(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsQuery(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNoParamsExecuteWithResultSet(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsExecuteWithResultSet(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteUpdateException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testNoParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteQueryException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsExecute(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testAddBatchException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteBatchException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testExecuteUpdateException(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testNoParamsQuery(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNoParamsExecute(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testExecuteBatchException(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testExecuteQueryException(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteWithResultSetException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testAddBatchException(org.apache.commons.dbutils.AsyncQueryRunnerTest),SURVIVED,ab6d91a118dc
commons-dbutils,org.apache.commons.dbutils.AbstractQueryRunner,rethrow,(Ljava/sql/SQLException;Ljava/lang/String;[Ljava/lang/Object;)V,511,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,AbstractQueryRunner.java,org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooManyParamsQuery(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsBatch(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooFewParamsBatch(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooManyParamsBatch(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooManyParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNullHandlerExecute(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooFewParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsQuery(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsExecuteWithResultSet(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNoParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooFewParamsQuery(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsExecute(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsBatch(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNoParamsQuery(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsQuery(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNoParamsExecuteWithResultSet(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsExecuteWithResultSet(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteUpdateException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testNoParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteQueryException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsExecute(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testAddBatchException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteBatchException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testExecuteUpdateException(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testNoParamsQuery(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNoParamsExecute(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testExecuteBatchException(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testExecuteQueryException(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteWithResultSetException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testAddBatchException(org.apache.commons.dbutils.AsyncQueryRunnerTest),SURVIVED,b9745077c496
commons-dbutils,org.apache.commons.dbutils.AbstractQueryRunner,rethrow,(Ljava/sql/SQLException;Ljava/lang/String;[Ljava/lang/Object;)V,520,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,AbstractQueryRunner.java,org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooManyParamsQuery(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsBatch(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooFewParamsBatch(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooManyParamsBatch(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooManyParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNullHandlerExecute(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooFewParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsQuery(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsExecuteWithResultSet(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNoParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooFewParamsQuery(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsExecute(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsBatch(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNoParamsQuery(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsQuery(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNoParamsExecuteWithResultSet(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsExecuteWithResultSet(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteUpdateException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testNoParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteQueryException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsExecute(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testAddBatchException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteBatchException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testExecuteUpdateException(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testNoParamsQuery(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNoParamsExecute(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testExecuteBatchException(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testExecuteQueryException(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteWithResultSetException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testAddBatchException(org.apache.commons.dbutils.AsyncQueryRunnerTest),SURVIVED,d2dd8852bf75
commons-dbutils,org.apache.commons.dbutils.AbstractQueryRunner,rethrow,(Ljava/sql/SQLException;Ljava/lang/String;[Ljava/lang/Object;)V,511,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,AbstractQueryRunner.java,org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooManyParamsQuery(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsBatch(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooFewParamsBatch(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooManyParamsBatch(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooManyParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNullHandlerExecute(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooFewParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsQuery(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsExecuteWithResultSet(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNoParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooFewParamsQuery(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsExecute(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsBatch(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNoParamsQuery(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsQuery(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNoParamsExecuteWithResultSet(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsExecuteWithResultSet(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteUpdateException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testNoParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteQueryException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsExecute(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testAddBatchException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteBatchException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testExecuteUpdateException(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testNoParamsQuery(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNoParamsExecute(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testExecuteBatchException(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testExecuteQueryException(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteWithResultSetException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testAddBatchException(org.apache.commons.dbutils.AsyncQueryRunnerTest),KILLED,d5426f80df1c
